channel,tvg_id,group,working,reason,seconds,host,url
National Geographic Latin America (1080p),NationalGeographicLatinAmerica.us,US Documentary,YES,playing,0.9,45.162.193.35,http://45.162.193.35/NATGEO/index.m3u8
National Geographic Wild,NationalGeographicWild.cz,CZ Documentary,YES,playing,0.5,88.212.15.29,http://88.212.15.29/live/test_ngw/playlist.m3u8
National Geographic Wild,NationalGeographicWild.hu,HU Documentary,YES,playing,0.6,88.212.15.19,http://88.212.15.19/live/ngw_hun/index.m3u8
National Geographic Wild (720p),NationalGeographicWild.ua,UA Documentary,YES,playing,1.1,46.32.176.50,http://46.32.176.50/natgeowild/index.m3u8
National Geographic Wild HD East (720p),NationalGeographicWild.us@HDEast,US Documentary,YES,playing,0.2,198.58.104.90:8989,http://198.58.104.90:8989/natgeowild/index.m3u8
NatureTime (1080p),NatureTime.ca@AU,CA Documentary,YES,playing,0.3,amg00090-blueantllc-lovenature-au-samsungau-wggcn.amagi.tv,https://amg00090-blueantllc-lovenature-au-samsungau-wggcn.amagi.tv/playlist/amg00090-blueantllc-lovenature-au-samsungau/playlist.m3u8
NatureTime (1080p),NatureTime.ca@AU,CA Documentary,YES,playing,0.8,amg00090-blueantllc-lovenatureau-samsungnz-r3iaz.amagi.tv,https://amg00090-blueantllc-lovenatureau-samsungnz-r3iaz.amagi.tv/playlist/amg00090-blueantllc-lovenatureau-samsungnz/playlist.m3u8
Nauka (576p),Nauka.ru,RU Documentary,YES,playing,0.9,stream.mcquack.net,http://stream.mcquack.net/125/index.m3u8
Nauka (576p),Nauka.ua,UA Documentary,YES,playing,0.9,stream.mcquack.net,http://stream.mcquack.net/403/index.m3u8
O'zbekiston Tarixi (1080p),OzbekistonTarixi.uz,UZ Documentary,YES,playing,1.8,stream8.cinerama.uz,https://stream8.cinerama.uz/1209/tracks-v1a1/playlist.m3u8
On the Case,OnTheCase.us,US Documentary,YES,playing,1.0,jmp2.uk,https://jmp2.uk/plu-62cd971cec90c20007081050.m3u8
On the Case,OnTheCase.us,US Documentary,YES,playing,1.0,jmp2.uk,https://jmp2.uk/plu-62cd9f1cda044a00077b8f41.m3u8
On the Case,OnTheCase.us,US Documentary,YES,playing,1.5,jmp2.uk,https://jmp2.uk/plu-62cdad7b5c38c00007f566c2.m3u8
Ozone TV,OzoneTV.hu,HU Documentary,YES,playing,0.6,88.212.15.19,http://88.212.15.19/live/ozone/index.m3u8
Persiana Docs,PersianaDocs.fr,FR Documentary,YES,playing,0.7,scihls.persiana.live,https://scihls.persiana.live/hls/stream.m3u8
Persiana Travel,PersianaTravel.fr,FR Documentary,YES,playing,0.7,ptravelhls.persiana.live,https://ptravelhls.persiana.live/hls/stream.m3u8
Persiana Travel,PersianaTravel.fr,FR Documentary,YES,playing,0.8,mardomhls.wns.live,https://mardomhls.wns.live/hls/stream.m3u8
Pluto TV Alien Invasion,PlutoTVAlienInvasion.de,DE Documentary,YES,playing,0.3,jmp2.uk,https://jmp2.uk/plu-6462190b7cb4b1000862dd60.m3u8
Pluto TV Alien Invasion,PlutoTVAlienInvasion.se,SE Documentary,YES,playing,1.1,jmp2.uk,https://jmp2.uk/plu-650999b86a841400083bd1ab.m3u8
Pluto TV Aliens,PlutoTVAliens.us,US Documentary,YES,playing,1.0,jmp2.uk,https://jmp2.uk/plu-6806d65e84f24b70109485fa.m3u8
Pluto TV American True Crime,PlutoTVAmericanTrueCrime.de,DE Documentary,YES,playing,0.4,jmp2.uk,https://jmp2.uk/plu-692ebafce72f03e07e7df985.m3u8
Pluto TV Animais,PlutoTVAnimais.us,US Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-6474aa984cfc2c0008883a92.m3u8
Pluto TV Animales,PlutoTVAnimales.de,DE Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-600ae6a78d801e0007117d21.m3u8
Pluto TV Animals,PlutoTVAnimals.de,DE Documentary,YES,playing,0.2,jmp2.uk,https://jmp2.uk/plu-5d767ae7b456c8cf265ce922.m3u8
Pluto TV Animals,PlutoTVAnimals.de@GB,DE Documentary,YES,playing,0.2,jmp2.uk,https://jmp2.uk/plu-5ddf8ea0d000120009bcad83.m3u8
Pluto TV Animaux,PlutoTVAnimaux.de,DE Documentary,YES,playing,1.0,jmp2.uk,https://jmp2.uk/plu-60925a44f0350600075a1fdc.m3u8
Pluto TV Aventure,PlutoTVAventure.de,DE Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-611e7811eb9daf000764cbfd.m3u8
Pluto TV Britain at War,PlutoTVBritainatWar.de,DE Documentary,YES,playing,0.3,jmp2.uk,https://jmp2.uk/plu-625e8cb585ef320007806caf.m3u8
Pluto TV Conspiracy,PlutoTVConspiracy.de,DE Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-5d4ae94ef1a1bbb350ca41bb.m3u8
Pluto TV Documentari,PlutoTVDocumentari.de,DE Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-608aa8a5709d6b0007b132fe.m3u8
Pluto TV Dokumentar,PlutoTVDokumentar.se@DK,SE Documentary,YES,playing,1.5,jmp2.uk,https://jmp2.uk/plu-62b30b0060a9ca0007d628b4.m3u8
Pluto TV Dokumentär,PlutoTVDokumentar.se,SE Documentary,YES,playing,1.1,jmp2.uk,https://jmp2.uk/plu-62b1e2498261390007f25c98.m3u8
Pluto TV Explore,PlutoTVExplore.de,DE Documentary,YES,playing,1.1,jmp2.uk,https://jmp2.uk/plu-5ad9b8551b95267e225e59c1.m3u8
Pluto TV Food,PlutoTVFood.de@GB,DE Documentary,YES,playing,0.3,jmp2.uk,https://jmp2.uk/plu-5ddf930548ff9b00090d5686.m3u8
Pluto TV Food,PlutoTVFood.de,DE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-5dc280c9aa218c0009724b4b.m3u8
Pluto TV Histoire (720p),PlutoTVHistoire.de,DE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-611e771e2f5f180007002224.m3u8
Pluto TV Historia (720p),PlutoTVHistoria.de,DE Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-61cd7b49543066000713b620.m3u8
Pluto TV History,PlutoTVHistory.de@GB,DE Documentary,YES,playing,0.1,jmp2.uk,https://jmp2.uk/plu-5d4af1803e7983b391d73b13.m3u8
Pluto TV History,PlutoTVHistory.de,DE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-5d767b1c126c65d0a307355f.m3u8
Pluto TV History,PlutoTVHistory.us,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-5a4d35dfa5c02e717a234f86.m3u8
Pluto TV Investigação,PlutoTVInvestigacao.us,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-5f32cf37c9ff2b00082adbc8.m3u8
Pluto TV Mi Obsesión Favorita,PlutoTVMiObsesionFavorita.us,US Documentary,YES,playing,1.1,jmp2.uk,https://jmp2.uk/plu-6109ab25b84d6a0007504886.m3u8
Pluto TV Mystery,PlutoTVMystery.de,DE Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-617aad99b68ef100072608cd.m3u8
Pluto TV Natura,PlutoTVNatura.de,DE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-60802b37709d6b0007b0c549.m3u8
Pluto TV Naturaleza,PlutoTVNaturaleza.us,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-5dd85eac039bba0009e86d1d.m3u8
Pluto TV Nature,PlutoTVNature.de,DE Documentary,YES,playing,0.4,jmp2.uk,https://jmp2.uk/plu-5be1c3f9851dd5632e2c91b2.m3u8
Pluto TV Negócio Fechado,PlutoTVNegocioFechado.us,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-64ad7394798def00087b2bfe.m3u8
Pluto TV Paranormal,PlutoTVParanormal.us@CA,US Documentary,YES,playing,1.4,jmp2.uk,https://jmp2.uk/plu-62e92a58f3e4290007290c96.m3u8
Pluto TV Paranormal,PlutoTVParanormal.us,US Documentary,YES,playing,3.1,jmp2.uk,https://jmp2.uk/plu-5adf96e3e738977e2c31cb04.m3u8
Pluto TV PetrolHeads,PlutoTVPetrolHeads.de,DE Documentary,YES,playing,3.0,jmp2.uk,https://jmp2.uk/plu-65a7b0814a10d800085ff2df.m3u8
Pluto TV Policial,PlutoTVPolicial.us,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-678fdf9e3de7c8cf948e8824.m3u8
Pluto TV Reportagen,PlutoTVReportagen.de,DE Documentary,YES,playing,1.3,jmp2.uk,https://jmp2.uk/plu-68ada3edf84960586ad31c7d.m3u8
Pluto TV Science,PlutoTVScience.de,DE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-5d767b4889bca2ce7b73ef2e.m3u8
Pluto TV Science,PlutoTVScience.de@GB,DE Documentary,YES,playing,1.0,jmp2.uk,https://jmp2.uk/plu-5d9492c77ea6f99188738ff1.m3u8
Pluto TV Science,PlutoTVScience.us,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-563a970aa1a1f7fe7c9daad7.m3u8
Pluto TV Space,PlutoTVSpace.de@GB,DE Documentary,YES,playing,0.3,jmp2.uk,https://jmp2.uk/plu-5dbc2f98777f2e0009934ae7.m3u8
Pluto TV Space,PlutoTVSpace.de,DE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-61409f8d6feb30000766b675.m3u8
Pluto TV Space,PlutoTVSpace.se,SE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-61b86c6ef30f5d0007e4c6d1.m3u8
Pluto TV Storia,PlutoTVStoria.de,DE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-65253fdf3fd33c00080214a3.m3u8
Pluto TV Tough Jobs,PlutoTVToughJobs.de,DE Documentary,YES,playing,1.0,jmp2.uk,https://jmp2.uk/plu-600acaff5f2d6e000745effb.m3u8
Pluto TV True Crime,PlutoTVTrueCrime.de,DE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-615333098185f00008715a56.m3u8
Pluto TV True Crime,PlutoTVTrueCrime.de@ES,DE Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-64a3f200f238ce0008d47247.m3u8
Pluto TV True Crime,PlutoTVTrueCrime.de@IT,DE Documentary,YES,playing,1.3,jmp2.uk,https://jmp2.uk/plu-66d9ab4bf0f17500084e9b7e.m3u8
Pluto TV True Crime,PlutoTVTrueCrime.se@DK,SE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-61c097ec8bb1830008e3f962.m3u8
Pluto TV True Crime,PlutoTVTrueCrime.se@NO,SE Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-61c1e51354d923000731bf78.m3u8
Pluto TV True Crime,PlutoTVTrueCrime.se,SE Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-61c0b438244e50000758083b.m3u8
Pluto TV True Crime,PlutoTVTrueCrime.us,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-5812be1c249444e05d09cc50.m3u8
Pluto TV True Crime,PlutoTVTrueCrime.us@CA,US Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-62e9289f8d467f0007fbc701.m3u8
Pluto TV Turbo,PlutoTVTurbo.us,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-6014761dfb91870008ea6463.m3u8
Pluto TV Verdenskrigene,PlutoTVVerdenskrigene.se,SE Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-677d397b60fbeb00084b0bff.m3u8
Pluto TV Verdenskrigene,PlutoTVVerdenskrigene.se@NO,SE Documentary,YES,playing,1.0,jmp2.uk,https://jmp2.uk/plu-677d3a424bd63600082f7baf.m3u8
Pluto TV Världskrigen,PlutoTVVarldskrigen.se,SE Documentary,YES,playing,1.3,jmp2.uk,https://jmp2.uk/plu-677d3ad04bd63600082f7c54.m3u8
Polsat Viasat History (1080p),PolsatViasatHistory.pl,PL Documentary,YES,playing,0.6,185.227.34.179:8080,http://185.227.34.179:8080/polsat-viasat-history-hd/index.m3u8
Reelz (720p),Reelz.us,US Documentary,YES,playing,0.3,23.237.104.106:8080,http://23.237.104.106:8080/USA_REELZ/index.m3u8
RL PRO TV,RLPROTV.cd,CD Documentary,YES,playing,2.2,stream.berosat.live:19360,https://stream.berosat.live:19360/rlpro-tv/rlpro-tv.m3u8
RT Documentary English (1080p),RTDocumentary.ru,RU Documentary,YES,playing,1.8,rt-rtd.rttv.com,https://rt-rtd.rttv.com/live/rtdoc/playlist.m3u8
RT Documentary English (1080p),RTDocumentary.ru,RU Documentary,YES,playing,2.1,rt-rtd.rttv.com,https://rt-rtd.rttv.com/dvr/rtdoc/playlist.m3u8
RT Documentary Russian (1080p),RTDocumentary.ru@Russian,RU Documentary,YES,playing,1.9,rt-doc.rttv.com,https://rt-doc.rttv.com/dvr/rtdru/playlist.m3u8
Safari TV (480p),SafariTV.in,IN Documentary,YES,playing,1.9,j78dp346yq5r-hls-live.5centscdn.com,https://j78dp346yq5r-hls-live.5centscdn.com/safari/live.stream/playlist.m3u8
Sensing Murder,SensingMurder.us,US Documentary,YES,playing,1.2,jmp2.uk,https://jmp2.uk/plu-5e9ed47c26ebb000074af566.m3u8
Sky Nature (576p),SkyNature.uk,UK Documentary,YES,playing,2.7,tvsen6.aynaott.com,https://tvsen6.aynaott.com/skynature/index.m3u8
Smithsonian Channel Pluto TV,SmithsonianChannelPlutoTV.us,US Documentary,YES,playing,0.2,jmp2.uk,https://jmp2.uk/plu-6298bd10d88ef000073f16b7.m3u8
Smithsonian Channel Pluto TV,SmithsonianChannelPlutoTV.us@LatAm,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-63a084934734f30007457b2c.m3u8
Smithsonian Channel Selects,SmithsonianChannelSelects.se,SE Documentary,YES,playing,0.9,jmp2.uk,https://jmp2.uk/plu-61fb9907b1b78d000717ed9f.m3u8
Smithsonian Channel Selects,SmithsonianChannelSelects.se@DK,SE Documentary,YES,playing,1.0,jmp2.uk,https://jmp2.uk/plu-61fb988e032c0100077d5252.m3u8
Smithsonian Channel Selects,SmithsonianChannelSelects.us,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-5f21ea08007a49000762d349.m3u8
Spektrum,Spektrum.cz,CZ Documentary,YES,playing,0.5,88.212.15.19,http://88.212.15.19/live/test_spektrum/playlist.m3u8
Spektrum,Spektrum.hu,HU Documentary,YES,playing,0.6,88.212.15.19,http://88.212.15.19/live/spektrum_hun/index.m3u8
SPIEGEL TV (720p),CuriosityChannel.de,DE Documentary,YES,playing,1.5,jmp2.uk,https://jmp2.uk/plu-6576c20fb3801200084786c9.m3u8
Spike Pluto TV,SpikePlutoTV.us,US Documentary,YES,playing,0.1,jmp2.uk,https://jmp2.uk/plu-5812bcc8237a6ff45d16c407.m3u8
Storie Criminali,StorieCriminali.es,ES Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-66177d18c8311c0008d077d0.m3u8
Teen Mom,TeenMom.us,US Documentary,YES,playing,0.8,jmp2.uk,https://jmp2.uk/plu-6127e12ed140e900077e7b6f.m3u8
Terra Mater WILD (1080p),TerraMaterWILD.de,DE Documentary,YES,playing,0.3,53ff3982.wurl.com,https://53ff3982.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmxheHhUVi1ldV9UZXJyYU1hdGVyV2lsZF9ITFM/playlist.m3u8
Terra Mater WILD (1080p),TerraMaterWILD.de@English,DE Documentary,YES,playing,0.5,amg01775-amg01775c1-amgplt0002.playout.now3.amagi.tv,https://amg01775-amg01775c1-amgplt0002.playout.now3.amagi.tv/playlist/amg01775-amg01775c1-amgplt0002/playlist.m3u8
Terra Mater WILD English (1080p),TerraMaterWILD.de@English,DE Documentary,YES,playing,0.5,amg01775-amg01775c1-amgplt0343.playout.now3.amagi.tv,https://amg01775-amg01775c1-amgplt0343.playout.now3.amagi.tv/playlist/amg01775-amg01775c1-amgplt0343/playlist.m3u8
The Nest (1080p),TheNest.us,US Documentary,YES,playing,0.3,fast-channels.sinclairstoryline.com,https://fast-channels.sinclairstoryline.com/THENEST/index.m3u8
Top Secret (576p),TopSecret.ru,RU Documentary,YES,playing,0.8,hls127.freeott.top:8080,http://hls127.freeott.top:8080/Sovershenno_Sekretno/video.m3u8
Total Crime (1080p),TotalCrime.ca,CA Documentary,YES,playing,0.8,aegis-cloudfront-1.tubi.video,https://aegis-cloudfront-1.tubi.video/b062c287-a170-47df-99e4-f5dcd441ee59/playlist.m3u8
TV8,TV8.md,MD Documentary,YES,playing,0.9,315e5a5d.ottrast.com,http://315e5a5d.ottrast.com/iptv/8KSD5KFDXA6H88/2454/index.m3u8
UMSA TVU Internacional (720p),UMSATVUInternacional.bo,BO Documentary,YES,playing,0.6,live.enhdtv.com:8081,https://live.enhdtv.com:8081/8026/tracks-v1a1/mono.m3u8
UMSA TVU Internacional (720p),UMSATVUInternacional.bo,BO Documentary,YES,playing,0.6,edge.enhdtv.com,https://edge.enhdtv.com/8026/index.m3u8
Unidentified (1080p),Unidentified.us,US Documentary,YES,playing,0.9,d3ify425qsio2d.cloudfront.net,https://d3ify425qsio2d.cloudfront.net/playlist.m3u8
Viasat Explore,ViasatExplore.cz,CZ Documentary,YES,playing,0.5,88.212.15.29,http://88.212.15.29/live/test_viasat_explore_atk_tv/playlist.m3u8
Viasat Explore,ViasatExplore.se,SE Documentary,YES,playing,0.7,315e5a5d.ottrast.com,http://315e5a5d.ottrast.com/iptv/8XFKA8883W9M5K/12085/index.m3u8
Viasat Explore,ViasatExplore.ua,UA Documentary,YES,playing,1.3,777905.live.tvstitch.com,http://777905.live.tvstitch.com/playlist.m3u8?source=aHR0cDovLzE3Ni4xMjIuMTAzLjI0MTo3MDAwL2NoODUvdHJhY2tzLXYxYTEvbW9uby5tM3U4P2xpdmU9MSZpcD0xNzguMTM2LjQyLjIyMCZpZD05NDg4NjUmc2VjcmV0PW4xdTd1aTA2JnNzbD0xJjIxeW89MCZlPTE3OTA3NTMyOTgmc3Q9eWVMNVRuX0tiUlAwVWd0UjctYTBMZw%3D%3D&master=79
Viasat Explore (1080p),ViasatExplore.bg,BG Documentary,YES,playing,2.4,shift03.isp.bg,https://shift03.isp.bg/ViasatExplorer_HD/index.m3u8
Viasat Explore Classic (720p),ViasatExploreClassic.pl,PL Documentary,YES,playing,0.4,da9c49fa.wurl.com,https://da9c49fa.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLXBsX1ZpYXNhdEV4cGxvcmVfSExT/playlist.m3u8
Viasat History,ViasatHistory.cz,CZ Documentary,YES,playing,0.5,88.212.15.29,http://88.212.15.29/live/test_viasat_history_atk_tv/playlist.m3u8
Viasat History,ViasatHistory.se,SE Documentary,YES,playing,0.5,315e5a5d.ottrast.com,http://315e5a5d.ottrast.com/iptv/8XFKA8883W9M5K/12101/index.m3u8
Viasat History,ViasatHistory.ua,UA Documentary,YES,playing,1.2,777905.live.tvstitch.com,http://777905.live.tvstitch.com/playlist.m3u8?source=aHR0cDovLzE3Ni4xMjIuMTAzLjI0MTo3MDAwL2NoODYvdHJhY2tzLXYxYTEvbW9uby5tM3U4P2xpdmU9MSZpcD0xNzguMTM2LjQyLjIyMCZpZD05NDg4NjUmc2VjcmV0PW4xdTd1aTA2JnNzbD0xJjIxeW89MCZlPTE3OTA3NTM0ODYmc3Q9MVprUlhpb2xfODRPc2RMR2R0VDNzQQ%3D%3D&master=78
Viasat History (1080p),ViasatHistory.bg,BG Documentary,YES,playing,2.6,shift03.isp.bg,https://shift03.isp.bg/ViasatHistory_HD/index.m3u8
Viasat Nature,ViasatNature.cz,CZ Documentary,YES,playing,0.5,88.212.15.29,http://88.212.15.29/live/test_viasat_nature_atk_tv/playlist.m3u8
Viasat Nature,ViasatNature.se,SE Documentary,YES,playing,0.8,315e5a5d.ottrast.com,http://315e5a5d.ottrast.com/iptv/8XFKA8883W9M5K/12084/index.m3u8
Viasat Nature,ViasatNature.ua,UA Documentary,YES,playing,1.2,777905.live.tvstitch.com,http://777905.live.tvstitch.com/playlist.m3u8?source=aHR0cDovLzE3Ni4xMjIuMTAzLjI0MTo3MDAwL2NoODQvdHJhY2tzLXYxYTEvbW9uby5tM3U4P2xpdmU9MSZpcD0xNzguMTM2LjQyLjIyMCZpZD05NDg4NjUmc2VjcmV0PW4xdTd1aTA2JnNzbD0xJjIxeW89MCZlPTE3OTA3NTMxMTAmc3Q9dTZrbUNadl9LWlpqMllkWVJRbDVBdw%3D%3D&master=77
Viasat Nature (1080p),ViasatNature.bg,BG Documentary,YES,playing,2.4,shift03.isp.bg,https://shift03.isp.bg/ViasatNature_HD/index.m3u8
viju History (576p),vijuHistory.ru,RU Documentary,YES,playing,0.9,stream.mcquack.net,http://stream.mcquack.net/101/index.m3u8
viju History (576p),vijuHistory.ru,RU Documentary,YES,playing,0.8,178.124.179.122:8080,http://178.124.179.122:8080/HistoryHD/index.m3u8
viju History (576p),vijuHistory.ru,RU Documentary,YES,playing,1.6,fs.uplink.kz,https://fs.uplink.kz/viju_history/mono.m3u8?token=onlinetv
viju Nature,vijuNature.ru,RU Documentary,YES,playing,1.3,stream8.cinerama.uz,https://stream8.cinerama.uz/1228/tracks-v1a1/mono.m3u8
viju Nature (576p),vijuNature.ru,RU Documentary,YES,playing,1.9,fs.uplink.kz,https://fs.uplink.kz/viju_nature/mono.m3u8?token=onlinetv
viju+ Planet HD (1080p),vijuPlusPlanet.ru@HD,RU Documentary,YES,playing,0.9,stream.mcquack.net,http://stream.mcquack.net/240/index.m3u8
WaterBear (1080p),WaterBear.ch,CH Documentary,YES,playing,0.7,amg01415-waterbearnetwor-waterbear-samsunguk-1h0y8.amagi.tv,https://amg01415-waterbearnetwor-waterbear-samsunguk-1h0y8.amagi.tv/playlist/amg01415-waterbearnetwor-waterbear-samsunguk/playlist.m3u8
Wedo Big Stories (1080p),WedoBigStories.ch,CH Documentary,YES,playing,0.9,amg00735-videosolutionsa-wedobigdocs-ono-0urlz.amagi.tv,https://amg00735-videosolutionsa-wedobigdocs-ono-0urlz.amagi.tv/playlist/amg00735-videosolutionsa-wedobigdocs-ono/playlist.m3u8
WildEarth (1080p),WildEarth.za,ZA Documentary,YES,playing,0.2,dqga3jatxofgx.cloudfront.net,https://dqga3jatxofgx.cloudfront.net/WildEarth.m3u8
WildEarth (1080p),WildEarth.za,ZA Documentary,YES,playing,0.9,cdn-ue1-prod.tsv2.amagi.tv,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01290-wildearthmediap-wildearth-samsungnl/playlist.m3u8
WildEarth (1080p),WildEarth.za,ZA Documentary,YES,playing,0.8,cdn-ue1-prod.tsv2.amagi.tv,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01290-wildearthmediap-wildearth-samsungse/playlist.m3u8
Wonder (1080p),Wonder.uk,UK Documentary,YES,playing,0.4,lds-wonder-rakuten.amagi.tv,https://lds-wonder-rakuten.amagi.tv/playlist.m3u8
Wonder (1080p),Wonder.uk,UK Documentary,YES,playing,0.5,lds-wonder-plex.amagi.tv,https://lds-wonder-plex.amagi.tv/playlist.m3u8
Wonder (720p),Wonder.uk,UK Documentary,YES,playing,0.4,lds-wonder-samsungau.amagi.tv,https://lds-wonder-samsungau.amagi.tv/playlist.m3u8
Zylo Into Crime (1080p),IntoCrime.fr,FR Documentary,YES,playing,1.0,amg00711-zylo-amg00711c10-rakuten-fr-6731.playouts.now.amagi.tv,https://amg00711-zylo-amg00711c10-rakuten-fr-6731.playouts.now.amagi.tv/playlist.m3u8
ČT 2,CT2.cz,CZ Documentary,YES,playing,0.6,88.212.15.19,http://88.212.15.19/live/test_ct2_25p/playlist.m3u8
Нано ТВ HD (576p),Nano.ru@HD,RU Documentary,YES,playing,1.7,s1.tv-nano.com,http://s1.tv-nano.com/Nano_rec/index.m3u8
Наука,Nauka.ru,RU Documentary,YES,playing,3.2,vod.tuva.ru,https://vod.tuva.ru/nauka2/index.m3u8
Сити Эдем КиноДок,CityEdenKinoDok.ru,RU Documentary,YES,playing,1.3,cityeden.catcast.tv,https://cityeden.catcast.tv/content/38354/index.m3u8
.sci-fi (576p),scifi.ru,RU Documentary,no,variant manifest failed,0.5,stream.mcquack.net,http://stream.mcquack.net/180/index.m3u8
.sci-fi (576p),scifi.ru,RU Documentary,no,unreachable (timed out) after 3 tries,36.0,31.148.48.15,http://31.148.48.15/SONY_SCI_FI/index.m3u8
30A Loomered TV,30ALoomeredTV.us,US Documentary,no,segment HTTP 404,0.9,30a-tv.com,https://30a-tv.com/loomer.m3u8
365 days TV (576p),365daysTV.ru,RU Documentary,no,variant manifest failed,1.0,stream.mcquack.net,http://stream.mcquack.net/70/index.m3u8
Al Jazeera Documentary (1080p),AlJazeeraDocumentary.qa,QA Documentary,no,HTTP 403,0.1,live-hls-apps-ajd-fa.getaj.net,https://live-hls-apps-ajd-fa.getaj.net/AJD/index.m3u8
Al Jazeera Documentary (1080p),AlJazeeraDocumentary.qa,QA Documentary,no,HTTP 403,0.1,live-hls-apps-ajd-v3-fa.getaj.net,https://live-hls-apps-ajd-v3-fa.getaj.net/AJD/index.m3u8
Al Jazeera Documentary (1080p),AlJazeeraDocumentary.qa,QA Documentary,no,HTTP 403,0.1,live-hls-web-ajd-fa.thehlive.com,https://live-hls-web-ajd-fa.thehlive.com/AJD/index.m3u8
Alterna TV (720p),AlternaTV.ar,AR Documentary,no,unreachable (timed out) after 3 tries,37.0,tv.alterna.ar,https://tv.alterna.ar/stream/hls/live.m3u8
BBC Four HD (1080p) (HEVC),BBCFour.uk,UK Documentary,no,HTTP 403,0.1,vs-cmaf-pushb-uk-live.akamaized.net,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_four_hd/hevc_iptv_mse_v0.mpd
BBC Four HD (720p),BBCFour.uk,UK Documentary,no,HTTP 403,0.1,vs-hls-pushb-uk-live.akamaized.net,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_four_hd/pc_hd_abr_v2.m3u8
BBC Four HD (720p),BBCFour.uk,UK Documentary,no,HTTP 403,0.1,vs-hls-pushb-uk-live.akamaized.net,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_four_hd/mobile_wifi_main_hd_abr_v2.m3u8
BFM Tech & Co (1080p),BFMTechCo.fr,FR Documentary,no,HTTP 403,0.8,ncdn-live-bfm.pfd.sfr.net,https://ncdn-live-bfm.pfd.sfr.net/shls/LIVE$BFM_TECHANDCO/index.m3u8?end=END&start=LIVE
BTB Info (1080p),BTBInfo.pl,PL Documentary,no,unreachable ([Errno 111] Connection refused) after 3 tries,0.6,emisja2.btb.j00r.us,https://emisja2.btb.j00r.us/iptv/session/4/hls.m3u8
BTB Info (1080p),BTBInfo.pl,PL Documentary,no,unreachable ([Errno 111] Connection refused) after 3 tries,0.6,panel.btb.j00r.us,https://panel.btb.j00r.us/memfs/928cfb64-fed7-4c27-9937-f5ad72d9d73c.m3u8
Cap Terre (1080p),CapTerre.es,ES Documentary,no,HTTP 403,0.2,145.239.5.177,http://145.239.5.177/359a/index.m3u8
Da Vinci (576p),DaVinci.ru,RU Documentary,no,segment HTTP 404,1.6,fs.uplink.kz,https://fs.uplink.kz/da_vinci/mono.m3u8?token=onlinetv
DocuBox Russia,DocuBox.nl@Russia,NL Documentary,no,HTTP 404,0.2,dtv.vol.net.ua,http://dtv.vol.net.ua/DOCUBOX-HD/index.m3u8
