channel,tvg_id,group,working,reason,seconds,host,url
Premier Sports (1080p),PremierSports.ph,PH Sports,YES,playing,1.0,amg19223-amg19223c3-amgplt0351.playout.now3.amagi.tv,https://amg19223-amg19223c3-amgplt0351.playout.now3.amagi.tv/playlist/amg19223-amg19223c3-amgplt0351/playlist.m3u8
Premier Sports 2 (1080p),PremierSports2.ph,PH Sports,YES,playing,0.6,amg19223-amg19223c4-amgplt0351.playout.now3.amagi.tv,https://amg19223-amg19223c4-amgplt0351.playout.now3.amagi.tv/playlist/amg19223-amg19223c4-amgplt0351/playlist.m3u8
Prime (1080p),Prime.sy,SY Sports,YES,playing,1.8,mn-nl.mncdn.com,https://mn-nl.mncdn.com/primetv/live/index.m3u8
PTV Sports (720p),PTVSports.pk,PK Sports,YES,playing,2.4,tvsen7.aynascope.net,https://tvsen7.aynascope.net/Sports1/index.m3u8
QazSport (1080p),QazSport.kz,KZ Sports,YES,playing,1.5,stream.mcquack.net,http://stream.mcquack.net/72/index.m3u8
RACER International (1080p),RACERInternational.pl,PL Sports,YES,playing,0.4,amg00378-mavtv-amg00378c2-rakuten-us-1048.playouts.now.amagi.tv,https://amg00378-mavtv-amg00378c2-rakuten-us-1048.playouts.now.amagi.tv/playlist/amg00378-mavtvfast-motorsportsnetwork-rakutenus/playlist.m3u8
Racer Network (1080p),RacerNetwork.us,US Sports,YES,playing,0.3,amg00378-mavtv-amg00378c2-samsung-au-1790.playouts.now.amagi.tv,https://amg00378-mavtv-amg00378c2-samsung-au-1790.playouts.now.amagi.tv/playlist/amg00378-mavtvfast-motorsportsnetwork-samsungau/playlist.m3u8
Racer Network (1080p),RacerNetwork.us,US Sports,YES,playing,0.3,amg00378-mavtv-amg00378c2-samsung-nz-1791.playouts.now.amagi.tv,https://amg00378-mavtv-amg00378c2-samsung-nz-1791.playouts.now.amagi.tv/playlist/amg00378-mavtvfast-motorsportsnetwork-samsungnz/playlist.m3u8
Racer Network (1080p),RacerNetwork.us,US Sports,YES,playing,0.3,amg00378-mavtv-amg00378c3-sportstribal-emea-1325.playouts.now.amagi.tv,https://amg00378-mavtv-amg00378c3-sportstribal-emea-1325.playouts.now.amagi.tv/mavtv-smn-xm/playlist.m3u8
Racer Select (1080p),RacerSelect.us,US Sports,YES,playing,0.4,amg00378-amg00378c4-freelivesports-emea-5637.playouts.now.amagi.tv,https://amg00378-amg00378c4-freelivesports-emea-5637.playouts.now.amagi.tv/playlist.m3u8
RACER Select (1080p),RacerSelect.us,US Sports,YES,playing,0.3,d85qrcmltdfp8.cloudfront.net,https://d85qrcmltdfp8.cloudfront.net/MAVTV_Select.m3u8
Rally TV (1080p),RallyTV.us,US Sports,YES,playing,0.6,rally-tv-live.akamaized.net,https://rally-tv-live.akamaized.net/hls/live/2117704/RallyTV-Pri/master.m3u8
Real Madrid TV (726p),RealMadridTV.es,ES Sports,YES,playing,2.1,rmtv.akamaized.net,https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/master.m3u8
Real Madrid TV English,RealMadridTVEnglish.es,ES Sports,YES,playing,0.9,88.212.15.19,http://88.212.15.19/live/real_madrid_tv/index.m3u8
Realitatea Sportiva (720p),RealitateaSportiva.ro,RO Sports,YES,playing,1.9,stream.realitatea.net,https://stream.realitatea.net/realitatea/sportiva_md/ts:playlist.m3u8
Red Bull TV (1080p),RedBullTV.at@SD,AT Sports,YES,playing,0.7,rbmn-live.akamaized.net,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master.m3u8
Red Bull TV (1080p),RedBullTV.at@UK,AT Sports,YES,playing,1.0,d1hlbgn3fph0cz.cloudfront.net,https://d1hlbgn3fph0cz.cloudfront.net/playlist.m3u8
Red Bull TV SD (720p),RedBullTV.at@SD,AT Sports,YES,playing,1.0,rbmn-live.akamaized.net,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
Rev'n Action (720p),REVNAction.us,US Sports,YES,playing,0.4,freecast-lukentvlive.vgcdn.net,https://freecast-lukentvlive.vgcdn.net/out/v1/a4f31f297fc5440f814bd2cffd77e689/index.m3u8
Rev'n Action (720p),REVNAction.us,US Sports,YES,playing,1.2,lukentvlive.vgcdn.net,https://lukentvlive.vgcdn.net/v1/master/cef183924f24adfa3d5d7601c3a17769082c0c2b/Revn/index.m3u8
RightNow TV (720p),RightNowTV.us,US Sports,YES,playing,0.1,a-cdn.klowdtv.com,https://a-cdn.klowdtv.com/live2/rightnowtv_720p/playlist.m3u8
RightNow TV (720p),RightNowTV.us,US Sports,YES,playing,0.3,2-fss-1.streamhoster.com,https://2-fss-1.streamhoster.com/pl_154/amlst:205448-2145652/rightnowtv.m3u8
S Sport (720p),SSport.tr,TR Sports,YES,playing,0.7,corestream.siteyaptim.live,https://corestream.siteyaptim.live/s-sport/index.m3u8
S Sport 2 (720p),SSport2.tr,TR Sports,YES,playing,0.6,corestream.siteyaptim.live,https://corestream.siteyaptim.live/s-sport2/index.m3u8
Setanta Sports (1080p),SetantaSports.uk,UK Sports,YES,playing,1.3,stream.mcquack.net,http://stream.mcquack.net/313/index.m3u8
Setanta Sports 1 Eurasia (1080p),SetantaSports1Eurasia.ie,IE Sports,YES,playing,1.5,stream.mcquack.net,http://stream.mcquack.net/234/index.m3u8
Setanta Sports 2 Eurasia (1080p),SetantaSports2Eurasia.ie,IE Sports,YES,playing,1.5,stream.mcquack.net,http://stream.mcquack.net/235/index.m3u8
Setanta Sports+ Ukraine (1080p),SetantaSportsPlusUkraine.ua,UA Sports,YES,playing,1.3,stream.mcquack.net,http://stream.mcquack.net/390/index.m3u8
Sky Racing 1 (720p),SkyRacing1.au,AU Sports,YES,playing,3.3,636ffd31f0e12.streamlock.net,https://636ffd31f0e12.streamlock.net/RacingStream1/RacingStream1/playlist.m3u8
Sky Racing 2 (720p),SkyRacing2.au,AU Sports,YES,playing,3.3,636ffd31f0e12.streamlock.net,https://636ffd31f0e12.streamlock.net/RacingStream2/RacingStream2/playlist.m3u8
Slopes TV (720p),SlopesTV.us,US Sports,YES,playing,0.8,stream-us-east-1.getpublica.com,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=2241
SOS Kanal Plus (720p),SOSKanalPlus.rs,RS Sports,YES,playing,2.7,53be5ef2d13aa.streamlock.net,https://53be5ef2d13aa.streamlock.net/soskanalplus/soskanalplus.stream/playlist.m3u8
Spiler 1,Spiler1.hu,HU Sports,YES,playing,0.9,88.212.15.19,http://88.212.15.19/live/spiler1/index.m3u8
Spiler 2,Spiler2.hu,HU Sports,YES,playing,0.9,88.212.15.19,http://88.212.15.19/live/spiler2/index.m3u8
Sport 1,Sport1.hu,HU Sports,YES,playing,0.8,88.212.15.19,http://88.212.15.19/live/sport1_hun/index.m3u8
Sport 1 (576p),Sport1.ua,UA Sports,YES,playing,1.3,stream.mcquack.net,http://stream.mcquack.net/391/index.m3u8
Sport 1 Baltic (1080p),Sport1Baltic.ua,UA Sports,YES,playing,1.3,stream.mcquack.net,http://stream.mcquack.net/461/index.m3u8
Sport 2,Sport2.hu,HU Sports,YES,playing,0.9,88.212.15.19,http://88.212.15.19/live/sport2_hun/index.m3u8
Sport 2 (1080p),Sport2.ua,UA Sports,YES,playing,1.3,stream.mcquack.net,http://stream.mcquack.net/392/index.m3u8
Sport 3 (1080p),Sport3.ua,UA Sports,YES,playing,1.3,stream.mcquack.net,http://stream.mcquack.net/393/index.m3u8
Sport 5 (1080p),Sport5.ua,UA Sports,YES,playing,1.4,stream.mcquack.net,http://stream.mcquack.net/212/index.m3u8
Sport Italia (1080p),Sportitalia.it,IT Sports,YES,playing,0.6,amg01370-italiansportcom-sportitalia-rakuten-3hmdb.amagi.tv,https://amg01370-italiansportcom-sportitalia-rakuten-3hmdb.amagi.tv/hls/amagi_hls_data_rakutenAA-sportitalia-rakuten/CDN/master.m3u8
Sport TV (1080p),SportTV.by,BY Sports,YES,stream data,1.1,178.124.179.122:8080,http://178.124.179.122:8080/SportTV/mpegts
Sport1,Sport1.cz,CZ Sports,YES,playing,0.8,88.212.15.19,http://88.212.15.19/live/test_sport1_25p/playlist.m3u8
Sport2,Sport2.cz,CZ Sports,YES,playing,0.9,88.212.15.19,http://88.212.15.19/live/test_sport_2/playlist.m3u8
Sportitalia (1080p),Sportitalia.it,IT Sports,YES,playing,1.8,edge-001.streamup.eu,https://edge-001.streamup.eu/sportitalia/sihd_abr/playlist.m3u8
Sportitalia Solocalcio (1080p),SportitaliaSolocalcio.it,IT Sports,YES,playing,0.8,italiansport-solocalcio-samsung.amagi.tv,https://italiansport-solocalcio-samsung.amagi.tv/playlist.m3u8
Sportitalia Solocalcio (1080p),SportitaliaSolocalcio.it,IT Sports,YES,playing,1.9,edge-001.streamup.eu,https://edge-001.streamup.eu/sportitalia/sisolocalcio_abr/playlist.m3u8
Sports Italia (1080p),Sportitalia.it,IT Sports,YES,playing,0.8,sportsitalia-samsungitaly.amagi.tv,https://sportsitalia-samsungitaly.amagi.tv/playlist.m3u8
SportsGrid (1080p),SportsGrid.us,US Sports,YES,playing,0.8,sportsgrid-tribal.amagi.tv,https://sportsgrid-tribal.amagi.tv/playlist.m3u8
SportsGrid (1080p),SportsGrid.us,US Sports,YES,playing,0.9,amg00315-sportsgrid-firetv.amagi.tv,https://amg00315-sportsgrid-firetv.amagi.tv/playlist.m3u8
SportsGrid (1080p),SportsGrid.us,US Sports,YES,playing,0.8,sportsgrid-plex.amagi.tv,https://sportsgrid-plex.amagi.tv/playlist.m3u8
SporTV 3 (720p),SporTV3.br,BR Sports,YES,playing,1.3,170.83.49.66:8083,http://170.83.49.66:8083/SPORTV3HD/index.m3u8
Sporty TV,SportyTV.cz,CZ Sports,YES,playing,1.3,dash2.antik.sk,https://dash2.antik.sk/live/sporty_tv/index.m3u8
Sqala TV (720p),SqalaTV.pe,PE Sports,YES,playing,3.5,live-evg8.tv360.bitel.com.pe,https://live-evg8.tv360.bitel.com.pe/bitel/studiotvhuanta/playlist.m3u8
Stadium (720p),Stadium.us,US Sports,YES,playing,0.3,wurl120sports.global.transmit.live,https://wurl120sports.global.transmit.live/hls/679a907dce42a042c23ace37/v1/stadium_gracenote/samsung_us/latest/main/hls/playlist.m3u8
Stadium (720p),Stadium.us,US Sports,YES,playing,0.3,aegis-cloudfront-1.tubi.video,https://aegis-cloudfront-1.tubi.video/74681dcc-e6d0-4add-ad67-a22ad9c152e6/playlist.m3u8
Star Sports 1 HD (1080p),StarSports1.in@HD,IN Sports,YES,playing,1.8,41.205.93.154,http://41.205.93.154/STARSPORTS1/index.m3u8
Star Sports 2 HD (720p),StarSports2.in@HD,IN Sports,YES,playing,1.6,tvsen5.aynascope.net,http://tvsen5.aynascope.net/cXPB2LKkErN9/index.m3u8
Star Sports 2 Hindi (720p),StarSports2Hindi.in,IN Sports,YES,playing,2.2,tvsen5.aynaott.com,https://tvsen5.aynaott.com/cXPB2LKkErN9/index.m3u8
Star Sports Select 2 HD (720p),StarSportsSelect2.in@HD,IN Sports,YES,playing,1.5,tvsen7.aynascope.net,http://tvsen7.aynascope.net/ssport2hd/index.m3u8
Strongman (720p),Strongman.us@UK,US Sports,YES,playing,0.4,rightsboosterltd-scl-1-eu.rakuten.wurl.tv,https://rightsboosterltd-scl-1-eu.rakuten.wurl.tv/playlist.m3u8
Strongman Champions League (720p),StrongmanChampionsLeague.uk,UK Sports,YES,playing,0.2,rightsboosterltd-scl-1-fi.samsung.wurl.tv,https://rightsboosterltd-scl-1-fi.samsung.wurl.tv/playlist.m3u8
Strongman Champions League (720p),StrongmanChampionsLeague.uk,UK Sports,YES,playing,0.7,rightsboosterltd-scl-1-dk.samsung.wurl.tv,https://rightsboosterltd-scl-1-dk.samsung.wurl.tv/playlist.m3u8
Strongman Champions League (720p),StrongmanChampionsLeague.uk,UK Sports,YES,playing,2.6,rightsboosterltd-scl-1-be.samsung.wurl.tv,https://rightsboosterltd-scl-1-be.samsung.wurl.tv/playlist.m3u8
Strongman Champions League (720p),Strongman.us,US Sports,YES,playing,0.5,rightsboosterltd-scl-2-eu.rakuten.wurl.tv,https://rightsboosterltd-scl-2-eu.rakuten.wurl.tv/playlist.m3u8
Strongman Champions League (720p),Strongman.us@UK,US Sports,YES,playing,0.7,rightsboosterltd-scl-1-gb.samsung.wurl.tv,https://rightsboosterltd-scl-1-gb.samsung.wurl.tv/playlist.m3u8
SuperTennis (1080p),SuperTennis.it,IT Sports,YES,playing,1.3,live-embed.supertennix.hiway.media,https://live-embed.supertennix.hiway.media/restreamer/supertennix_client/gpu-a-c0-16/restreamer/outgest/aa3673f1-e178-44a9-a947-ef41db73211a/manifest.m3u8
Suspilne. Sport (1080p),SuspilneSport.ua,UA Sports,YES,playing,1.3,stream.mcquack.net,http://stream.mcquack.net/444/index.m3u8
Swerve Combat (1080p),SwerveCombat.us,US Sports,YES,playing,0.8,linear-253.frequency.stream,https://linear-253.frequency.stream/dist/stirr/253/hls/master/playlist.m3u8
Swerve Combat (1080p),SwerveCombat.us,US Sports,YES,playing,0.9,linear-253.frequency.stream,https://linear-253.frequency.stream/mt/roku/253/hls/master/playlist.m3u8
Swerve Combat (1080p),SwerveCombat.us,US Sports,YES,playing,0.8,linear-253.frequency.stream,https://linear-253.frequency.stream/dist/xumo/253/hls/master/playlist.m3u8
Swerve Sports (720p),SwerveSports.us,US Sports,YES,playing,0.1,a-cdn.klowdtv.com,https://a-cdn.klowdtv.com/live3/swervewomenssports_720p/playlist.m3u8
T Sports (1080p),TSports.bd,BD Sports,YES,playing,2.3,tvsen5.aynaott.com,https://tvsen5.aynaott.com/TnMn5kZz8aLm/index.m3u8
T Sports 7,TSports7.th,TH Sports,YES,playing,0.7,live-us1.thaimomo.com,https://live-us1.thaimomo.com/live-as/chtsport-1/playlist.m3u8
Talent TV (480p),TalentTV.lk,LK Sports,YES,playing,1.8,cast.talenttv.lk,https://cast.talenttv.lk/hls/mcrlo1ygwpu8x4bj/index.m3u8
talkSPORT (1080p),talkSPORT.uk,UK Sports,YES,playing,1.1,af7a8b4e.wurl.com,https://af7a8b4e.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/TEctZ2JfdGFsa1NQT1JUX0hMUw/playlist.m3u8
talkSPORT (720p),talkSPORT.uk,UK Sports,YES,playing,2.2,tvsen6.aynaott.com,https://tvsen6.aynaott.com/talkSPORT/index.m3u8
Teledeporte,Teledeporte.es,ES Sports,YES,playing,2.2,rtve01p.origin.c21livecloud.com,https://rtve01p.origin.c21livecloud.com/live-origin/tdp-hls/bitrate_1.m3u8
Teletrak (720p),TeletrakTV.cl,CL Sports,YES,playing,2.6,unlimited6-cl.dps.live,https://unlimited6-cl.dps.live/sportinghd/sportinghd.smil/playlist.m3u8
Tennis Channel (1080p),TennisChannel.us,US Sports,YES,playing,1.0,cdn-ue1-prod.tsv2.amagi.tv,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischannelnl-samsungnl/playlist.m3u8
Tennis Channel (1080p),TennisChannel.us,US Sports,YES,playing,1.2,cdn-uw2-prod.tsv2.amagi.tv,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischnlintl-lggb/playlist.m3u8
Tennis Channel (720p),TennisChannel.us,US Sports,YES,playing,0.7,tennischannelintl-rakuten.amagi.tv,https://tennischannelintl-rakuten.amagi.tv/playlist.m3u8
Tigo Sports (1080p),TigoSports.py,PY Sports,YES,playing,1.4,45.170.130.224:8000,http://45.170.130.224:8000/play/a04k/index.m3u8?hls
Tigo Sports+ (1280p),TigoSportsPlus.py,PY Sports,YES,playing,1.3,stmv7.voxtvhd.com.br,https://stmv7.voxtvhd.com.br/xxvideo/xxvideo/playlist.m3u8
TJK TV (1080p),TJKTV.tr,TR Sports,YES,playing,2.2,tjktv-live.tjk.org,https://tjktv-live.tjk.org/tjktv.m3u8
Tour Spot TV (1280p) [Not 24/7],TourSpotTV.do,DO Sports,YES,playing,1.0,fox.hostlagarto.com:8081,https://fox.hostlagarto.com:8081/toursporttv/playlist.m3u8
TR Sport (480p),TRSport.it,IT Sports,YES,playing,3.8,livetr.teleromagna.it,https://livetr.teleromagna.it/mia/live/playlist.m3u8
Trace Sport Stars (Australia) (1080p),TraceSportStars.fr,FR Sports,YES,playing,1.0,lightning-tracesport-samsungau.amagi.tv,https://lightning-tracesport-samsungau.amagi.tv/playlist.m3u8
Trace Sports Stars (1080p),TraceSportStars.fr,FR Sports,YES,playing,0.7,trace-sportstars-samsungnz.amagi.tv,https://trace-sportstars-samsungnz.amagi.tv/playlist.m3u8
Trace Sports Stars (1080p),TraceSportStars.fr,FR Sports,YES,playing,1.0,tracesportstars-klowdtv.amagi.tv,https://tracesportstars-klowdtv.amagi.tv/playlist.m3u8
TRT Spor (720p),TRTSpor.tr,TR Sports,YES,playing,0.7,corestream.siteyaptim.live,https://corestream.siteyaptim.live/trt-spor/index.m3u8
TSN The Ocho (1080p),TSNTheOcho.ca,CA Sports,YES,playing,0.5,d3pnbvng3bx2nj.cloudfront.net,https://d3pnbvng3bx2nj.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-rds8g35qfqrnv/TSN_The_Ocho.m3u8
Turf Movil (720p),TurfMovil.cl,CL Sports,YES,playing,1.6,tvturf4.janus.cl,https://tvturf4.janus.cl/playlist/stream.m3u8?d=w&id=
TV Cuatro 4.3 (1080p),TVCuatro43.mx,MX Sports,YES,playing,0.3,5ca3e84a76d30.streamlock.net,https://5ca3e84a76d30.streamlock.net/tv43gto/tv43gto.smil/.m3u8
TVP Sport (1080p) [Not 24/7],TVPSport.pl,PL Sports,YES,playing,1.1,88b9da48.kazmazpaz.ru,http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7280/index.m3u8
TVR Sport,TVRSport.ro,RO Sports,YES,playing,1.2,tvr-sport.lg.mncdn.com,https://tvr-sport.lg.mncdn.com/tvrsport/smil:tvrsport.smil/playlist.m3u8
TVS Bowling Network (720p),TVSBowlingNetwork.us,US Sports,YES,playing,1.0,rpn.bozztv.com,https://rpn.bozztv.com/gusa/gusa-tvsbowling/index.m3u8
TVS Boxing (360p),TVSBoxing.us,US Sports,YES,playing,0.9,rpn.bozztv.com,https://rpn.bozztv.com/gusa/gusa-tvsboxing/index.m3u8
TVS Classic Sports (360p),TVSClassicSports.us,US Sports,YES,playing,0.9,rpn.bozztv.com,https://rpn.bozztv.com/gusa/gusa-tvs/index.m3u8
TVS Sports (720p) [Not 24/7],TVSSports.us,US Sports,YES,playing,1.0,rpn.bozztv.com,https://rpn.bozztv.com/gusa/gusa-tvssports/index.m3u8
TVS Sports Bureau (720p),TVSSportsBureau.us,US Sports,YES,playing,1.0,rpn.bozztv.com,https://rpn.bozztv.com/gusa/gusa-tvssportsbureau/index.m3u8
TVS Turbo (360p),TVSTurbo.us,US Sports,YES,playing,0.9,rpn.bozztv.com,https://rpn.bozztv.com/gusa/gusa-tvsturbo/index.m3u8
TVS Women Sports (720p),TVSWomenSports.us,US Sports,YES,playing,0.9,rpn.bozztv.com,https://rpn.bozztv.com/gusa/gusa-tvswsn/index.m3u8
TyC Sports (1080p),TyCSports.ar,AR Sports,YES,playing,0.4,amg26268-amg26268c14-freelivesports-emea-10267.playouts.now.amagi.tv,https://amg26268-amg26268c14-freelivesports-emea-10267.playouts.now.amagi.tv/ts-us-e2-n2/playlist/amg26268-sportsstudio-tycsports-freelivesportsemea/playlist.m3u8
TyC Sports (1080p),TyCSports.ar,AR Sports,YES,playing,0.6,45.181.87.106,http://45.181.87.106/TYCSPORTSHD/index.m3u8
TyC Sports USA,TyCSportsUSA.ar,AR Sports,YES,playing,1.4,45.170.130.224:8000,http://45.170.130.224:8000/play/a020/index.m3u8
Türkmenistan Sport (406p) [Not 24/7],TurkmenistanSport.tm,TM Sports,YES,playing,5.6,alpha.tv.online.tm,https://alpha.tv.online.tm/hls/ch004.m3u8
Türkmenistan Sport (406p) [Not 24/7],TurkmenistanSport.tm,TM Sports,YES,playing,5.4,alpha.tv.online.tm,https://alpha.tv.online.tm/legacyhls/ch004.m3u8
UDAR (1080p),UDAR.ru,RU Sports,YES,playing,1.3,5.188.159.128:8070,http://5.188.159.128:8070/udar/index.m3u8
Unbeaten (1080p),Unbeaten.us,US Sports,YES,playing,0.7,unbeaten-tcl.amagi.tv,https://unbeaten-tcl.amagi.tv/playlist.m3u8
Unbeaten (1080p),Unbeaten.us,US Sports,YES,playing,1.1,lukentvlive.vgcdn.net,https://lukentvlive.vgcdn.net/v1/master/cef183924f24adfa3d5d7601c3a17769082c0c2b/UnbeatenSports/playlist.m3u8
Unbeaten Sports Channel (1080p),Unbeaten.us,US Sports,YES,playing,0.3,d1t5afz6qed3xk.cloudfront.net,https://d1t5afz6qed3xk.cloudfront.net/Unbeaten.m3u8
Unite8 Sports 1,Unite8Sports1.in,IN Sports,YES,playing,1.9,59.103.38.46:8000,http://59.103.38.46:8000/play/a125/index.m3u8
USA Network (1080p),USANetwork.us,US Sports,YES,playing,0.4,190.11.225.124:5000,http://190.11.225.124:5000/live/usa_hd/playlist.m3u8
USA Network (576p),USANetwork.us,US Sports,YES,playing,2.2,tvsen3.aynaott.com,https://tvsen3.aynaott.com/dbbcY6NG/index.m3u8
V Sport Golf [Not 24/7],VSportGolf.se,SE Sports,YES,playing,1.2,315e5a5d.ottrast.com,http://315e5a5d.ottrast.com/iptv/8XFKA8883W9M5K/12077/index.m3u8
viju+ Sport,vijuPlusSport.ru,RU Sports,YES,playing,2.6,stream8.cinerama.uz,https://stream8.cinerama.uz/1229/tracks-v1a1/mono.m3u8
viju+ Sport (576p),vijuPlusSport.ru,RU Sports,YES,playing,1.3,stream.mcquack.net,http://stream.mcquack.net/333/index.m3u8
VITAL Drive,VitalDrive.ru,RU Sports,YES,playing,2.4,tv.a21network.ru,https://tv.a21network.ru/stream/37909/index.m3u8
VITAL Drive,VitalDrive.ru,RU Sports,YES,playing,3.2,autopilot.catcast.tv,https://autopilot.catcast.tv/content/37909/index.m3u8
Willow (720p),Willow.us,US Sports,YES,playing,1.5,tvsen5.aynascope.net,http://tvsen5.aynascope.net/willowhd/index.m3u8
Willow (720p),Willow.us,US Sports,YES,playing,1.5,tvsen7.aynascope.net,http://tvsen7.aynascope.net/rEBp38Ax/index.m3u8
Willow Sports (1080p),WillowSports.us@HD,US Sports,YES,playing,0.0,d36r8jifhgsk5j.cloudfront.net,https://d36r8jifhgsk5j.cloudfront.net/Willow_TV1080p.m3u8
Willow Sports (1080p),WillowSports.us,US Sports,YES,playing,0.2,d36r8jifhgsk5j.cloudfront.net,https://d36r8jifhgsk5j.cloudfront.net/Willow_TV.m3u8
Win Sports (1080p),WinSports.co,CO Sports,YES,playing,2.3,138.121.15.230:9002,http://138.121.15.230:9002/WIN-SPORT/index.m3u8
World of Freesports (1080p),WorldofFreesports.de,DE Sports,YES,playing,1.0,mainstreammedia-worldoffreesportsintl-rakuten.amagi.tv,https://mainstreammedia-worldoffreesportsintl-rakuten.amagi.tv/playlist.m3u8
World of Freesports (1080p),WorldofFreesports.de@Poland,DE Sports,YES,playing,1.4,mainstreammedia-worldoffreesportsintl-rakuten.amagi.tv,https://mainstreammedia-worldoffreesportsintl-rakuten.amagi.tv/hls/amagi_hls_data_rakutenAA-mainstreammediafreesportsintl-rakuten/CDN/master.m3u8
World Poker Tour (1080p),WorldPokerTour.us,US Sports,YES,playing,0.5,d2e00kr7m9coe4.cloudfront.net,https://d2e00kr7m9coe4.cloudfront.net/scheduler/scheduleMaster/406.m3u8
World Poker Tour (1080p),WorldPokerTour.us@UK,US Sports,YES,playing,0.8,amg00477-samsungelectron-worldpokertour-samsunguk-81igb.amagi.tv,https://amg00477-samsungelectron-worldpokertour-samsunguk-81igb.amagi.tv/playlist/amg00477-samsungelectron-worldpokertour-samsunguk/playlist.m3u8
World Poker Tour (1080p),WorldPokerTour.us@Poland,US Sports,YES,playing,0.9,d39g1vxj2ef6in.cloudfront.net,https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/playlist.m3u8?ads.xumo_channelId=88883102
XFC TV (720p),XFCTV.us,US Sports,YES,playing,0.9,stream-us-east-1.getpublica.com,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=2247
ČT Sport (720p),CTSport.cz,CZ Sports,YES,playing,0.9,88.212.15.19,http://88.212.15.19/live/test_ctsport_25p/playlist.m3u8
Астрахань.Ru Sport (720p),AstrahanRuSport.ru,RU Sports,YES,playing,2.6,streaming.astrakhan.ru,https://streaming.astrakhan.ru/astrakhanrusporthd/playlist.m3u8
:Šport (1080p),Sport.sk,SK Sports,no,TimeoutError,12.2,88.212.15.27,http://88.212.15.27/live/test_rtvs_sport_hevc/playlist.m3u8
ACI Sport TV (720p),ACISportTV.it,IT Sports,no,HTTP 403,0.3,145.239.5.177,http://145.239.5.177/564a/index.m3u8
Adjarasport 1,Adjarasport1.ge,GE Sports,no,HTTP 403,0.2,live20.bozztv.com,https://live20.bozztv.com/dvrfl05/gin-adjara/index.m3u8
Africa 24 Sport (1080p),Africa24Sport.fr,FR Sports,no,segment HTTP 302,7.7,africa24.vedge.infomaniak.com,https://africa24.vedge.infomaniak.com/livecast/ik:africa24sport/manifest.m3u8
Al Iraqia Sport (720p),AlIraqiaSport.iq,IQ Sports,no,HTTP 404,0.8,imn-live.esite-lab.com,https://imn-live.esite-lab.com/hls/iraqia-sports-1.m3u8
Alfa Sport (1080p) [Not 24/7],AlfaSport.cy,CY Sports,no,HTTP 403,0.8,dev.aftermind.xyz,https://dev.aftermind.xyz/edge-hls/unitrust/alfasports/index.m3u8?token=8TXWzhY3h6jrzqEqx
Alkass Four (1080p),AlkassFour.qa,QA Sports,no,HTTP 403,0.2,liveeu-gcp.alkassdigital.net,https://liveeu-gcp.alkassdigital.net/alkass4-p/main.m3u8
Alkass One (1080p),AlkassOne.qa,QA Sports,no,HTTP 403,0.0,liveeu-gcp.alkassdigital.net,https://liveeu-gcp.alkassdigital.net/alkass1-p/main.m3u8
Alkass SHOOF (1080p),AlkassSHOOF.qa,QA Sports,no,HTTP 403,0.0,liveeu-gcp.alkassdigital.net,https://liveeu-gcp.alkassdigital.net/shooflive/main.m3u8
Alkass SHOOF 2 (1080p),AlkassSHOOF2.qa,QA Sports,no,HTTP 403,0.0,liveeu-gcp.alkassdigital.net,https://liveeu-gcp.alkassdigital.net/shooflive2/main.m3u8
Alkass Six (1080p),AlkassSix.qa,QA Sports,no,HTTP 403,0.0,liveeu-gcp.alkassdigital.net,https://liveeu-gcp.alkassdigital.net/alkass6-p/main.m3u8
Alkass Three (1080p),AlkassThree.qa,QA Sports,no,HTTP 403,0.0,liveeu-gcp.alkassdigital.net,https://liveeu-gcp.alkassdigital.net/alkass3-p/main.m3u8
Alkass Three (720p),AlkassThree.qa,QA Sports,no,unreachable (timed out) after 3 tries,36.1,streamer2.qna.org.qa,https://streamer2.qna.org.qa/148161470_live/148161470_296.sdp/playlist.m3u8
Alkass Two (1080p),AlkassTwo.qa,QA Sports,no,HTTP 403,0.0,liveeu-gcp.alkassdigital.net,https://liveeu-gcp.alkassdigital.net/alkass2-p/main.m3u8
Arena Fight (1080p),ArenaFight.rs,RS Sports,no,HTTP 403,0.9,nl1.nghk.ai,https://nl1.nghk.ai/ArenaFight/index.m3u8
Arena Sport 1 (1080p),ArenaSport1.ba,BA Sports,no,HTTP 403,0.8,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport1BH/index.m3u8
Arena Sport 1 (1080p),ArenaSport1.rs,RS Sports,no,HTTP 403,0.9,nl1.nghk.ai,https://nl1.nghk.ai/ArenaSport1HD/index.m3u8
