channel,tvg_id,group,working,reason,seconds,host,url
MKN Marathi (576p),MKNMarathi.in,IN News,YES,playing,2.9,mumt04.tangotv.in,https://mumt04.tangotv.in/m18aqlK4MKNNEWSHINDI/index.m3u8
Moon TV,MoonTV.in,IN News,YES,playing,2.4,cdn-4.pishow.tv,https://cdn-4.pishow.tv/live/1121/master.m3u8
Moon TV (576p),MoonTV.in,IN News,YES,playing,0.8,d1msejlow1t3l4.cloudfront.net,https://d1msejlow1t3l4.cloudfront.net/fta/moontv/playlist.m3u8
Nagaland TV (576p),NagalandTV.in,IN News,YES,playing,2.9,mumt06.tangotv.in,https://mumt06.tangotv.in/qYyB8fXVNAGALANDTV/index.m3u8
NDTV 24X7 (480p) [Not 24/7],NDTV24x7.in,IN News,YES,playing,0.5,ndtv24x7elemarchana.akamaized.net,https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/master.m3u8
NDTV 24x7 (720p),NDTV24x7.in,IN News,YES,playing,0.2,raw.githubusercontent.com,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/NDTV24x7.m3u8
NDTV India (480p) [Not 24/7],NDTVIndia.in,IN News,YES,playing,0.3,ndtvindiaelemarchana.akamaized.net,https://ndtvindiaelemarchana.akamaized.net/hls/live/2003679/ndtvindia/master.m3u8
NDTV Madhya Pradesh Chhattisgarh (1080p),NDTVMadhyaPradeshChhattisgarh.in,IN News,YES,playing,1.3,ndtvregional.akamaized.net,https://ndtvregional.akamaized.net/hls/live/2102726-b/ndtvmpcg/master_1.m3u8
NDTV Marathi (1080p),NDTVMarathi.in,IN News,YES,playing,1.6,web-ndtv-marathi.akamaized.net,https://web-ndtv-marathi.akamaized.net/hls/live/2110470/ndtvmarathi/master_1.m3u8
NDTV Rajasthan (1080p),NDTVRajasthan.in,IN News,YES,playing,1.7,ndtvregional.akamaized.net,https://ndtvregional.akamaized.net/hls/live/2102726-b/ndtvraj/master_1.m3u8
Neo News (1080p),NeoNews.pk,PK News,YES,playing,1.6,vodzong.mjunoon.tv:8087,https://vodzong.mjunoon.tv:8087/streamtest/Neo-110/playlist.m3u8
News 1 India (396p),News1India.in,IN News,YES,playing,0.7,d1msejlow1t3l4.cloudfront.net,https://d1msejlow1t3l4.cloudfront.net/fta/news1india/playlist.m3u8
News 1 India (576p),News1India.in,IN News,YES,playing,2.6,tvsen6.aynaott.com,https://tvsen6.aynaott.com/TaVfw58T/index.m3u8
News 1 India (576p),News1India.in,IN News,YES,playing,3.0,mumt07.tangotv.in,https://mumt07.tangotv.in/zHjX9OFlNEWS1INDIA/index.m3u8
News 1st (576p),News1st.in,IN News,YES,playing,0.8,d1msejlow1t3l4.cloudfront.net,https://d1msejlow1t3l4.cloudfront.net/fta/News1st/playlist.m3u8
News 1st (576p),News1st.in,IN News,YES,playing,2.2,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/268/master.m3u8
News 24 (576p),News24.in,IN News,YES,playing,2.9,mumt01.tangotv.in,https://mumt01.tangotv.in/O5aw8Zn3NEWS24/index.m3u8
News 24 (720p),News24.in,IN News,YES,playing,1.9,vidcdn.vidgyor.com,https://vidcdn.vidgyor.com/news24-origin/liveabr/playlist.m3u8
News 24 MP & Chhattisgarh (576p),News24MPChhattisgarh.in,IN News,YES,playing,2.8,mumt04.tangotv.in,https://mumt04.tangotv.in/m18aqlK4NEWS24MPCG/index.m3u8
News 7 Tamil,News7Tamil.in,IN News,YES,playing,2.4,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/1498/master.m3u8
News 7 Tamil (576p),News7Tamil.in,IN News,YES,playing,0.5,segment.yuppcdn.net,https://segment.yuppcdn.net/240122/news7/playlist.m3u8
News 7 Tamil (576p),News7Tamil.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/NEWS7TAMIL/ORIGIN/index.m3u8
News Daily 24 (576p),NewsDaily24.in,IN News,YES,playing,2.3,cdn-6.pishow.tv,https://cdn-6.pishow.tv/live/10009/master.m3u8
News India 24x7,NewsIndia24x7.in,IN News,YES,playing,2.4,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/273/master.m3u8
News J (720p) [Not 24/7],NewsJ.in,IN News,YES,playing,2.2,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/1279/master.m3u8
News Live (576p),NewsLive.in,IN News,YES,playing,2.4,cdn-6.pishow.tv,https://cdn-6.pishow.tv/live/10011/master.m3u8
News Live (576p),NewsLive.in,IN News,YES,playing,2.8,mumt06.tangotv.in,https://mumt06.tangotv.in/qYyB8fXVINDRADHANU/index.m3u8
News Malayalam 24x7 (576p),NewsMalayalam24x7.in,IN News,YES,playing,2.3,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/1629/master.m3u8
News Nation,NewsNation.in,IN News,YES,playing,2.4,cdn-2.pishow.tv,https://cdn-2.pishow.tv/live/1493/master.m3u8
News Nation (1080p),NewsNation.in,IN News,YES,playing,0.8,d3qs3d2rkhfqrt.cloudfront.net,https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/6cd2f649739a45ca9de1daf81cc7d0f2/index.m3u8
News Nation (576p),NewsNation.in,IN News,YES,playing,2.7,streams.tangotv.in,https://streams.tangotv.in/NEWSNATION/ORIGIN/index.m3u8
News One (720p),NewsOne.pk,PK News,YES,playing,1.7,vodzong.mjunoon.tv:8087,https://vodzong.mjunoon.tv:8087/streamtest/NEWS1-128/playlist.m3u8
News Tamil 24x7 (576p),NewsTamil24x7.in,IN News,YES,playing,2.4,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/1433/master.m3u8
News Tamil 24x7 (576p),NewsTamil24x7.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/NEWSTAMIL24X7/ORIGIN/index.m3u8
News18 Assam North-East (1080p),News18AssamNorthEast.in,IN News,YES,playing,2.7,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Assam_North_East_NW18_MOB/output01/master.m3u8
News18 Bangla (1080p),News18Bangla.in,IN News,YES,playing,1.9,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Bangla_NW18_MOB/output01/master.m3u8
News18 Bihar Jharkhand (1080p),News18BiharJharkhand.in,IN News,YES,playing (retry 1),2.8,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Bihar_Jharkhand_NW18_MOB/output01/master.m3u8
News18 Delhi NCR JK (1080p),News18DelhiNCRJK.in,IN News,YES,playing,2.7,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_JKLH_NW18_MOB/output01/master.m3u8
News18 Gujarati (1080p),News18Gujarati.in,IN News,YES,playing (retry 2),3.4,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Gujarati_NW18_MOB/output01/master.m3u8
News18 India (1080p),News18India.in,IN News,YES,playing,1.9,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_India_NW18_MOB/output01/master.m3u8
News18 Kannada (1080p),News18Kannada.in,IN News,YES,playing (retry 2),3.2,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Kannada_NW18_MOB/output01/master.m3u8
News18 Kerala (1080p),News18Kerala.in,IN News,YES,playing (retry 1),2.2,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Kerala_NW18_MOB/output01/master.m3u8
News18 Madhya Pradesh/Chhattisgarh (1080p),News18MadhyaPradeshChhattisgarh.in,IN News,YES,playing,2.1,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_MP_Chhattisgarh_NW18_MOB/output01/master.m3u8
News18 Marathi (1080p),News18Marathi.in,IN News,YES,playing,2.4,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Lokmat_NW18_MOB/output01/master.m3u8
News18 Odia (1080p),News18Odia.in,IN News,YES,playing,2.6,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Odia_NW18_MOB/output01/master.m3u8
News18 Punjab/Haryana/Himachal (1080p),News18PunjabHaryanaHimachal.in,IN News,YES,playing,1.9,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Punjab_Haryana_HP_NW18_MOB/output01/master.m3u8
News18 Rajasthan (1080p),News18Rajasthan.in,IN News,YES,playing,2.8,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Rajasthan_NW18_MOB/output01/master.m3u8
News18 Tamil Nadu (1080p),News18TamilNadu.in,IN News,YES,playing (retry 1),2.1,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Tamil_Nadu_NW18_MOB/output01/master.m3u8
News18 Urdu (1080p),News18Urdu.in,IN News,YES,playing (retry 1),2.9,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_Urdu_NW18_MOB/output01/master.m3u8
News18 Uttar Pradesh Uttarakhand (1080p),News18UttarPradeshUttarakhand.in,IN News,YES,playing (retry 1),2.5,n18syndication.akamaized.net,https://n18syndication.akamaized.net/bpk-tv/News18_UP_Uttarakhand_NW18_MOB/output01/master.m3u8
News9Live (1080p),News9Live.in,IN News,YES,playing,1.2,amg01106-amg01106c3-amgplt0844.playout.now3.amagi.tv,https://amg01106-amg01106c3-amgplt0844.playout.now3.amagi.tv/ts-ap-s1-n1/playlist/amg01106-amg01106c3-amgplt0844/playlist.m3u8
News9Live (720p),News9Live.in,IN News,YES,playing,1.0,vg-tv9yupp.vgcdn.net,https://vg-tv9yupp.vgcdn.net/vglive-sk-526536/v1/019e01ace8511ea540a871e333268/019e01ad3da31ea55784752988551/main.m3u8
NewsX (576p),NewsX.in,IN News,YES,playing,2.8,mumt01.tangotv.in,https://mumt01.tangotv.in/O5aw8Zn3NEWSX/index.m3u8
NK TV 24x7 (1080p),NKTV24x7.in,IN News,YES,playing,2.5,nktv.smartstream.video,https://nktv.smartstream.video/smartstream-us/nktvplus/nktvplus/chunks.m3u8
NK TV Bangla (1080p),NKTVBangla.in,IN News,YES,playing,3.4,nktv.smartstream.video,https://nktv.smartstream.video/smartstream-us/nkbangla/nkbangla/playlist.m3u8
Northeast Live (576p),NortheastLive.in,IN News,YES,playing,2.9,mumt01.tangotv.in,https://mumt01.tangotv.in/O5aw8Zn3NORTHEASTLIVE/index.m3u8
Northeast Live (720p),NortheastLive.in,IN News,YES,playing,2.9,server.thelegitpro.in,https://server.thelegitpro.in/northeastlive/northeastlive/index.fmp4.m3u8
NTV Telugu,NTVTelugu.in,IN News,YES,playing,2.4,cdn-1.pishow.tv,https://cdn-1.pishow.tv/live/383/master.m3u8
NTV Telugu (576p),NTVTelugu.in,IN News,YES,playing,0.9,yuppmedtaorire.akamaized.net,https://yuppmedtaorire.akamaized.net/v1/master/a0d007312bfd99c47f76b77ae26b1ccdaae76cb1/ntv_nim_https/110322/ntv/playlist.m3u8
Polimer News,PolimerNews.in,IN News,YES,playing,2.3,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/1245/master.m3u8
Polimer News (576p),PolimerNews.in,IN News,YES,playing,0.2,segment.yuppcdn.net,https://segment.yuppcdn.net/110322/polimernews/playlist.m3u8
Polimer News (576p),PolimerNews.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/POLIMERNEWS/ORIGIN/index.m3u8
Power TV (576p),PowerTV.in,IN News,YES,playing,2.8,powertvkannada.com,https://powertvkannada.com/hls/stream.m3u8
Power TV (576p),PowerTV.in,IN News,YES,playing,3.0,mumt06.tangotv.in,https://mumt06.tangotv.in/qYyB8fXVPOWERTV/index.m3u8
Prag News (576p),PragNews.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/PRAGNEWS/ORIGIN/index.m3u8
Prameya News7 (576p),PrameyaNews7.in,IN News,YES,playing,3.0,mumt03.tangotv.in,https://mumt03.tangotv.in/Dsly5z3HPRAMEYANEWS7/index.m3u8
Pratham Khabar 24x7 (576p),PrathamKhabar24x7.in,IN News,YES,playing,2.8,livelegitpro.in,https://livelegitpro.in/hls2/newstime/index.m3u8
Pratidin Time (576p),PratidinTime.in,IN News,YES,playing,2.7,server.thelegitpro.in,https://server.thelegitpro.in/pratidintime/pratidintime/index.fmp4.m3u8
Pratidin Time (576p),PratidinTime.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/PROTIDINTIME/ORIGIN/index.m3u8
Prime9 News (576p),Prime9News.in,IN News,YES,playing,2.9,mumt01.tangotv.in,https://mumt01.tangotv.in/O5aw8Zn3PRIME9NEWS/index.m3u8
Prudent Media (1080p),PrudentMedia.in,IN News,YES,playing (retry 2),0.7,prudentmcdn.rixcast.com,https://prudentmcdn.rixcast.com/prudentm.m3u8
PTC News (576p),PTCNews.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/PTCNEWS/ORIGIN/index.m3u8
PTC News (576p),PTCNews.in,IN News,YES,playing,2.3,cdn-4.pishow.tv,https://cdn-4.pishow.tv/live/1502/master.m3u8
Public First (576p),PublicFirst.in,IN News,YES,playing,2.7,mumt06.tangotv.in,https://mumt06.tangotv.in/qYyB8fXVPUBLICFIRST/index.m3u8
Public TV (576p),PublicTV.in,IN News,YES,playing,2.7,streams.tangotv.in,https://streams.tangotv.in/PUBLICTV/ORIGIN/index.m3u8
Public TV (720p),PublicTV.in,IN News,YES,playing,2.3,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/439/master.m3u8
Pudhari News (576p),PudhariNews.in,IN News,YES,playing,2.7,streams.tangotv.in,https://streams.tangotv.in/PUDHARINEWS/ORIGIN/index.m3u8
Puthiya Thalaimurai (576p),PuthiyaThalaimurai.in,IN News,YES,playing,0.3,segment.yuppcdn.net,https://segment.yuppcdn.net/240122/puthiya/playlist.m3u8
Puthiya Thalaimurai (576p),PuthiyaThalaimurai.in,IN News,YES,playing,2.8,mumt07.tangotv.in,https://mumt07.tangotv.in/zHjX9OFlPUTHIYAEXPRESS/index.m3u8
Puthiya Thalaimurai (576p),PuthiyaThalaimurai.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/PUTHIYATHALAIMURAI/ORIGIN/index.m3u8
Raj News Kannada (576p),RajNewsKannada.in,IN News,YES,playing,2.7,mumt03.tangotv.in,https://mumt03.tangotv.in/Dsly5z3HRAJNEWSKANDA/index.m3u8
Real News Kerala (1080p) [Not 24/7],RealNewsKerala.in,IN News,YES,playing,1.7,bk7l298nyx53-hls-live.5centscdn.com,https://bk7l298nyx53-hls-live.5centscdn.com/realnews/e7dee419f91aa9e65939d3677fb9c4f5.sdp/playlist.m3u8
Reporter TV,ReporterTV.in,IN News,YES,playing,2.5,cdn-2.pishow.tv,https://cdn-2.pishow.tv/live/1510/master.m3u8
Reporter TV (576p),ReporterTV.in,IN News,YES,playing,0.1,segment.yuppcdn.net,https://segment.yuppcdn.net/050522/reporter/playlist.m3u8
Reporter TV (576p),ReporterTV.in,IN News,YES,playing,3.2,mumt07.tangotv.in,https://mumt07.tangotv.in/zHjX9OFlREPORTERTV/index.m3u8
Republic Bangla,RepublicBangla.in,IN News,YES,playing,2.4,cdn-4.pishow.tv,https://cdn-4.pishow.tv/live/270/master.m3u8
Republic Bangla (1080p),RepublicBangla.in,IN News,YES,playing,4.3,vg-republictvlive.akamaized.net,https://vg-republictvlive.akamaized.net/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/vglive-sk-456368/main.m3u8
Republic Bangla (576p),RepublicBangla.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/RBANGLA/ORIGIN/index.m3u8
Republic Bharat,RepublicBharat.in,IN News,YES,playing,2.3,cdn-2.pishow.tv,https://cdn-2.pishow.tv/live/1053/master.m3u8
Republic Bharat (1080p),RepublicBharat.in,IN News,YES,playing,0.3,raw.githubusercontent.com,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/RepublicBharat.m3u8
Republic Bharat (576p),RepublicBharat.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/REPUBLICBHARAT/ORIGIN/index.m3u8
Republic Kannada,RepublicKannada.in,IN News,YES,playing,2.3,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/298/master.m3u8
Republic Kannada (1080p),RepublicKannada.in,IN News,YES,playing,2.9,vg-republictvlive.akamaized.net,https://vg-republictvlive.akamaized.net/ptnr-republicweb/title-Republic_TV_Kannada/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/1acd1ce1-c6a7-4ae4-afa1-133ffb111ebb/main.m3u8
Republic Kannada (576p),RepublicKannada.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/REPUBLICKANNADA/ORIGIN/index.m3u8
Republic TV (1080p),RepublicTV.in,IN News,YES,playing,0.1,raw.githubusercontent.com,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/RepublicTV.m3u8
Republic TV (1080p),RepublicTV.in,IN News,YES,playing,1.7,samsung-republictv.amagi.tv,https://samsung-republictv.amagi.tv/ts-ap-s1-n1/playlist/samsungin-republictv-samsungindia/playlist.m3u8
Republic TV (576p),RepublicTV.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/REPUBLICTV/ORIGIN/index.m3u8
Rozana Spokesman (1080p),RozanaSpokesman.in,IN News,YES,playing,2.9,live1.ottlive.co.in,https://live1.ottlive.co.in/spokesman/spokesman/index.m3u8
RT India (1080p),RTIndia.in,IN News,YES,playing,2.5,rt-india.rttv.com,https://rt-india.rttv.com/dvr/rtindia/playlist.m3u8
Sadhna News Madhya Pradesh/Chhattisgarh (576p),SadhnaNewsMadhyaPradeshChhattisgarh.in,IN News,YES,playing,2.8,mumt04.tangotv.in,https://mumt04.tangotv.in/m18aqlK4SADHNEWSPMRAJ/index.m3u8
Sadhna Plus News (720p),SadhnaPlusNews.in,IN News,YES,playing,1.4,6n3yow8pl9ok-hls-live.5centscdn.com,https://6n3yow8pl9ok-hls-live.5centscdn.com/sadhananewstv/live.stream/playlist.m3u8
Sakshi TV,SakshiTV.in,IN News,YES,playing,2.4,cdn-1.pishow.tv,https://cdn-1.pishow.tv/live/409/master.m3u8
Sakshi TV (576p),SakshiTV.in,IN News,YES,playing,0.5,yuppmedtaorire.akamaized.net,https://yuppmedtaorire.akamaized.net/v1/master/a0d007312bfd99c47f76b77ae26b1ccdaae76cb1/sakshi_nim_https/240122/sakshi/playlist.m3u8
Sakshi TV (576p),SakshiTV.in,IN News,YES,playing,3.0,mumt07.tangotv.in,https://mumt07.tangotv.in/zHjX9OFlSAKSHITV/index.m3u8
Salaam TV (576p),SalaamTV.in,IN News,YES,playing,3.0,mumt07.tangotv.in,https://mumt07.tangotv.in/zHjX9OFlZEESALAM/index.m3u8
Salaam TV (720p),SalaamTV.in,IN News,YES,playing,1.7,d2o3r1shda7xvv.cloudfront.net,https://d2o3r1shda7xvv.cloudfront.net/index_5.m3u8
Salaam TV (720p),SalaamTV.in,IN News,YES,playing,1.9,vg-zeefta.akamaized.net,https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zeesalaam/v1/manifest/611d79b11b77e2f571934fd80ca1413453772ac7/426c6db7-595e-4aa8-859c-7e86ed2811d0/af896be5-4743-41fc-8b6a-eb05e44f3a6e/3.m3u8
Samachar Plus 24x7 (576p),SamacharPlus24x7.in,IN News,YES,playing,2.9,mumt05.tangotv.in,https://mumt05.tangotv.in/87NeALx2VERTENTSAMACHARPLUS/index.m3u8
Samay Kolkata (1080p),SamayKolkata.in,IN News,YES,playing,2.9,server.livelegitpro.in,https://server.livelegitpro.in/samaykolkata/samaykolkata/index.m3u8
Sudarshan News (1080p),SudarshanNews.in,IN News,YES,playing,2.1,ott.livelegitpro.in,https://ott.livelegitpro.in/sudarshannews/sudarshannews/tracks-v1/index.fmp4.m3u8
Sudarshan News (396p),SudarshanNews.in,IN News,YES,playing,0.7,d1msejlow1t3l4.cloudfront.net,https://d1msejlow1t3l4.cloudfront.net/fta/sudarshan/playlist.m3u8
Sudarshan News (576p),SudarshanNews.in,IN News,YES,playing,2.7,streams.tangotv.in,https://streams.tangotv.in/SUDARSHANNEWS/ORIGIN/index.m3u8
Suvarna News (576p),SuvarnaNews.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/SUVARNANEWS/ORIGIN/index.m3u8
Swadesh News (576p),SwadeshNews.in,IN News,YES,playing,3.0,mumt03.tangotv.in,https://mumt03.tangotv.in/Dsly5z3HSWADESHNEWS/index.m3u8
Swadesh News (720p),SwadeshNews.in,IN News,YES,playing,2.4,cdn-2.pishow.tv,https://cdn-2.pishow.tv/live/465/master.m3u8
Swaraj Express SMBC (576p),SwarajExpressSMBC.in,IN News,YES,playing,0.7,d1msejlow1t3l4.cloudfront.net,https://d1msejlow1t3l4.cloudfront.net/fta/swarajexpresssmbc/playlist.m3u8
Swaraj Express SMBC (576p),SwarajExpressSMBC.in,IN News,YES,playing,2.7,mumt04.tangotv.in,https://mumt04.tangotv.in/m18aqlK4SWARAJEXPRESS/index.m3u8
Swaraj Express SMBC (720p) [Not 24/7],SwarajExpressSMBC.in,IN News,YES,playing,2.3,cdn-2.pishow.tv,https://cdn-2.pishow.tv/live/477/master.m3u8
Swatantra TV (1080p),SwatantraTV.in,IN News,YES,playing,3.1,mumbai-edge.smartplaytv.in,https://mumbai-edge.smartplaytv.in/SwatantraTV/index.m3u8
T News (576p),TNews.in,IN News,YES,playing,2.4,yuppnimresmum.akamaized.net,https://yuppnimresmum.akamaized.net/120723/smil:tnews.smil/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b
T News (576p),TNews.in,IN News,YES,playing,3.1,mumt03.tangotv.in,https://mumt03.tangotv.in/Dsly5z3HTNEWS/index.m3u8
T News (720p),TNews.in,IN News,YES,playing,2.4,cdn-1.pishow.tv,https://cdn-1.pishow.tv/live/385/master.m3u8
Tamil Janam (576p),TamilJanam.in,IN News,YES,playing,2.8,mumt01.tangotv.in,https://mumt01.tangotv.in/O5aw8Zn3JANAMTVTAMIL/index.m3u8
Thanthi TV (576p),ThanthiTV.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/THANTHITV/ORIGIN/index.m3u8
Thanthi TV (576p),ThanthiTV.in,IN News,YES,playing,2.7,mumt03.tangotv.in,https://mumt03.tangotv.in/Dsly5z3HTHANTHITV/index.m3u8
Thanthi TV (576p),ThanthiTV.in,IN News,YES,playing,2.4,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/1612/master.m3u8
Times Now Navbharat (1080p),TimesNowNavbharat.in,IN News,YES,playing,0.5,raw.githubusercontent.com,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/TimesNowNavbharat.m3u8
Times Now Navbharat (576p),TimesNowNavbharat.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/TIMESNOWNAVBHARAT/ORIGIN/index.m3u8
TOI Global (1080p),TOIGlobal.in,IN News,YES,playing,1.6,live.sli.ke,https://live.sli.ke/live/npnhm84gz9/master.m3u8
TV13 Gujarati (480p),TV13Gujarati.in,IN News,YES,playing,4.3,live.wrencdn.in,https://live.wrencdn.in/wrencdn/hls/tv13_web/index.m3u8
TV5 Kannada (576p),TV5Kannada.in,IN News,YES,playing,2.3,cdn-3.pishow.tv,https://cdn-3.pishow.tv/live/1526/master.m3u8
TV5 Kannada (576p),TV5Kannada.in,IN News,YES,playing,3.0,mumt07.tangotv.in,https://mumt07.tangotv.in/zHjX9OFlTV5KANNADA/index.m3u8
TV5 News (576p),TV5News.in,IN News,YES,playing,0.3,yuppmedtaorire.akamaized.net,https://yuppmedtaorire.akamaized.net/v1/master/a0d007312bfd99c47f76b77ae26b1ccdaae76cb1/tv5_nim_https/110322/tv5/playlist.m3u8
TV5 News (576p),TV5News.in,IN News,YES,playing,2.3,yuppnimresmum.akamaized.net,https://yuppnimresmum.akamaized.net/110322/tv5/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b
TV5 News (576p),TV5News.in,IN News,YES,playing,3.1,mumt07.tangotv.in,https://mumt07.tangotv.in/zHjX9OFlTV5NEWS/index.m3u8
TV9 Bangla (576p),TV9Bangla.in,IN News,YES,playing,2.7,streams.tangotv.in,https://streams.tangotv.in/TV9BANGLA/ORIGIN/index.m3u8
TV9 Bangla (720p),TV9Bangla.in,IN News,YES,playing,1.3,dyjmyiv3bp2ez.cloudfront.net,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9banaen8yq/liveabr/playlist.m3u8
TV9 Bharatvarsh (576p),TV9Bharatvarsh.in,IN News,YES,playing,2.7,streams.tangotv.in,https://streams.tangotv.in/TV9BHARATVARSH/ORIGIN/index.m3u8
TV9 Bharatvarsh (720p),TV9Bharatvarsh.in,IN News,YES,playing,0.8,vg-tv9yupp.vgcdn.net,https://vg-tv9yupp.vgcdn.net/vglive-sk-468570/v1/019dfce4b3371ea55784752988544/019dfce515ea1ea540a871e333259/main.m3u8
TV9 Bharatvarsh (720p),TV9Bharatvarsh.in,IN News,YES,playing,1.1,dyjmyiv3bp2ez.cloudfront.net,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9hinjzgtpe/liveabr/playlist.m3u8
TV9 Gujarati (576p),TV9Gujarati.in,IN News,YES,playing,2.7,streams.tangotv.in,https://streams.tangotv.in/TV9GUJARATI/ORIGIN/index.m3u8
TV9 Gujarati (720p),TV9Gujarati.in,IN News,YES,playing,1.0,dyjmyiv3bp2ez.cloudfront.net,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9guj3ki8lu/liveabr/playlist.m3u8
TV9 Kannada (576p),TV9Kannada.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/TV9KANNADA/ORIGIN/index.m3u8
TV9 Kannada (720p) [Not 24/7],TV9Kannada.in,IN News,YES,playing,1.7,dyjmyiv3bp2ez.cloudfront.net,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9kanmo6oiq/liveabr/playlist.m3u8
TV9 Marathi (576p),TV9Marathi.in,IN News,YES,playing,2.7,streams.tangotv.in,https://streams.tangotv.in/TV9MARATHI/ORIGIN/index.m3u8
TV9 Marathi (720p),TV9Marathi.in,IN News,YES,playing,0.9,dyjmyiv3bp2ez.cloudfront.net,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9marlygv8h/liveabr/playlist.m3u8
TV9 Telugu (576p),TV9Telugu.in,IN News,YES,playing,2.8,streams.tangotv.in,https://streams.tangotv.in/TV9TELUGU/ORIGIN/index.m3u8
TV9 Telugu (720p),TV9Telugu.in,IN News,YES,playing,1.3,dyjmyiv3bp2ez.cloudfront.net,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9telcmjhcs/liveabr/playlist.m3u8
V6 News (576p),V6News.in,IN News,YES,playing,0.4,yuppmedtaorire.akamaized.net,https://yuppmedtaorire.akamaized.net/v1/master/a0d007312bfd99c47f76b77ae26b1ccdaae76cb1/v6news_nim_https/140622/v6news/playlist.m3u8
V6 News (576p),V6News.in,IN News,YES,playing,1.0,d1rc86nwwc9fag.cloudfront.net,https://d1rc86nwwc9fag.cloudfront.net/140622/v6newsdev/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b
